"","Easting","Northing","CoverClass","Richness","ExpShannon","Simpson"
"3249",495751.28958951,4242798.41594986,"Developed",10,7.22,5.5
"3250",498929.994632507,4293691.89934197,"Native Forest",40,26.02,19.03
"3251",494581.188907594,4240191.49813018,"Shrub",9,8.17,7.53
"3252",522860.460235581,4253068.98005824,"Urban Window",7,4,2.67
"3253",520316.108464133,4262829.73055574,"Urban Window",3,2.83,2.67
"3254",525796.862646561,4232681.31333664,"Native Forest",25,18.27,13.21
"3255",512587.707297337,4274267.87377705,"Urban Window",13,11.44,10.08
"3256",542375.507439812,4254470.15635047,"Native Forest",7,6.61,6.23
"3257",539130.856167271,4252488.88428052,"Other",15,13.24,11.91
"3258",534073.515670876,4232242.89876184,"Urban Window",5,4.19,3.77
"3259",525828.924750019,4243921.79372362,"Native Forest",2,1.89,1.8
"3260",536469.914690991,4234018.35667849,"Urban Window",2,1.89,1.8
"3261",544786.356020941,4238494.33921114,"Developed",4,3.79,3.57
"3262",525828.924750019,4243921.79372362,"Native Forest",4,3.92,3.85
"3263",524943.695787311,4242249.71871863,"Urban Window",25,17.16,12.03
"3264",525318.429528343,4259229.96323665,"Urban Window",5,NA,NA
"3265",525828.924750019,4243921.79372362,"Native Forest",6,5.74,5.44
"3266",520169.700987209,4260645.23003637,"Developed",18,15.72,14.09
"3267",525318.429528343,4259229.96323665,"Urban Window",12,10.76,9.8
"3268",495937.578075726,4242517.69516448,"Herbaceous",3,2.75,2.57
"3269",524943.695787311,4242249.71871863,"Urban Window",18,12.36,9.25
"3270",524943.695787311,4242249.71871863,"Urban Window",20,14.06,10.56
"3271",522717.726280735,4244813.86292753,"Herbaceous",5,4.76,4.5
"3272",494792.003379688,4243109.70588232,"Shrub",8,7.07,6.42
"3273",494330.545860608,4239457.16172742,"Other",19,10.57,8.3
"3274",529950.003905163,4246738.46076905,"Herbaceous",14,12.03,10.37
"3275",494712.792318972,4240632.30274323,"Other",10,4.47,3.05
"3276",525828.924750019,4243921.79372362,"Native Forest",4,3.78,3.6
"3277",522374.64534436,4245985.87288488,"Herbaceous",2,1.38,1.22
"3278",521534.2170466,4261521.19538401,"Urban Window",2,1.75,1.6
"3279",492212.884077157,4265475.95787489,"Native Forest",3,NA,NA
"3280",529950.003905163,4246738.46076905,"Herbaceous",12,9.81,7.9
"3281",524762.198381608,4259473.30089532,"Native Forest",7,6.26,5.56
"3282",525318.429528343,4259229.96323665,"Urban Window",16,13.62,11.53
"3283",525828.924750019,4243921.79372362,"Native Forest",5,4.71,4.45
"3284",529950.003905163,4246738.46076905,"Herbaceous",9,8.28,7.68
"3285",524943.695787311,4242249.71871863,"Urban Window",18,13.85,10.94
"3286",525318.429528343,4259229.96323665,"Urban Window",17,15.31,13.56
"3287",520316.108464133,4262829.73055574,"Urban Window",5,NA,NA
"3288",525828.924750019,4243921.79372362,"Native Forest",3,2.6,2.33
"3289",505349.650608447,4245291.96769063,"Developed",13,11.31,10.67
"3290",525318.429528343,4259229.96323665,"Urban Window",11,9,7.56
"3291",529950.003905163,4246738.46076905,"Herbaceous",13,10.48,8.18
"3292",528925.169353195,4236913.75432261,"Herbaceous",8,3.3,2.09
"3293",525828.924750019,4243921.79372362,"Native Forest",3,2.59,2.27
"3294",495045.105398598,4243104.71987265,"Developed",9,7.27,6.06
"3295",494813.440987524,4239610.34766728,"Shrub",18,14.84,12.74
"3296",496734.979942674,4240621.76774311,"Other",3,1.23,1.1
"3297",521169.099115358,4286284.40773515,"Shrub",3,2.83,2.67
"3298",494330.545860608,4239457.16172742,"Other",24,12.94,9.4
"3299",494581.188907594,4240191.49813018,"Shrub",12,8.38,6.17
"3300",499654.903877056,4265505.70406831,"Native Forest",16,14.55,13.41
"3301",489628.251649012,4255439.13100105,"Herbaceous",6,5.67,5.4
"3302",525828.924750019,4243921.79372362,"Native Forest",3,2.83,2.67
"3303",525944.848172206,4257925.60000658,"Developed",5,4.59,4.33
"3304",536293.696249835,4256386.76935138,"Native Forest",12,NA,NA
"3305",525828.924750019,4243921.79372362,"Native Forest",2,1.89,1.8
"3306",525318.429528343,4259229.96323665,"Urban Window",5,NA,NA
"3307",494330.545860608,4239457.16172742,"Other",11,5.45,4.15
"3308",525828.924750019,4243921.79372362,"Native Forest",5,4.33,3.86
"3309",529950.003905163,4246738.46076905,"Herbaceous",14,12.49,11.26
"3310",524943.695787311,4242249.71871863,"Urban Window",24,19.83,17.03
"3311",516733.095321158,4267696.65376952,"Native Forest",14,11.2,9.56
"3312",520316.108464133,4262829.73055574,"Urban Window",4,3.79,3.57
"3313",524943.695787311,4242249.71871863,"Urban Window",14,12.31,10.8
"3314",520316.108464133,4262829.73055574,"Urban Window",3,2.6,2.33
"3315",524943.695787311,4242249.71871863,"Urban Window",28,20.31,15.47
"3316",524943.695787311,4242249.71871863,"Urban Window",17,13.34,10.76
"3317",522717.726280735,4244813.86292753,"Herbaceous",5,1.84,1.37
"3318",525828.924750019,4243921.79372362,"Native Forest",4,3.79,3.57
"3319",529950.003905163,4246738.46076905,"Herbaceous",10,8.67,7.68
"3320",525318.429528343,4259229.96323665,"Urban Window",17,14.04,11.27
"3321",528925.169353195,4236913.75432261,"Herbaceous",5,2.39,1.67
"3322",530986.443210926,4231144.82843604,"Urban Window",9,7.18,5.93
"3323",533793.653577914,4231299.90633704,"Native Forest",18,6.22,3.06
"3324",520316.108464133,4262829.73055574,"Urban Window",2,1.89,1.8
"3325",525828.924750019,4243921.79372362,"Native Forest",6,5.45,5
"3326",525318.429528343,4259229.96323665,"Urban Window",21,17.94,15.57
"3327",499036.209038616,4268602.00906371,"Herbaceous",1,NA,NA
"3328",525828.924750019,4243921.79372362,"Native Forest",8,6.92,6.08
"3329",524455.734056545,4266868.09264309,"Native Forest",21,16.93,14.29
"3330",529950.003905163,4246738.46076905,"Herbaceous",12,10.27,8.97
"3331",522717.726280735,4244813.86292753,"Herbaceous",8,5.53,4.59
"3332",529950.003905163,4246738.46076905,"Herbaceous",11,8.51,7.04
"3333",525828.924750019,4243921.79372362,"Native Forest",5,4,3.2
"3334",538665.866664923,4256554.06717378,"Shrub",2,1.65,1.47
"3335",525318.429528343,4259229.96323665,"Urban Window",16,13.65,11.88
"3336",524943.695787311,4242249.71871863,"Urban Window",22,16.35,12.88
"3337",516733.095321158,4267696.65376952,"Native Forest",18,13.32,10.47
"3338",494330.545860608,4239457.16172742,"Other",8,6.13,5.19
"3339",513914.85262285,4236772.23632395,"Herbaceous",10,3.37,2.63
"3340",495045.105398598,4243104.71987265,"Developed",14,7.48,5.23
"3341",525828.924750019,4243921.79372362,"Native Forest",4,3.79,3.57
"3342",547383.373689832,4235093.81101327,"Developed",12,11.41,10.89
"3343",520316.108464133,4262829.73055574,"Urban Window",6,4.71,4.45
"3344",516816.66042997,4247618.32322789,"Developed",11,9.91,9
"3345",536501.02087901,4253685.45993669,"Urban Window",8,6.75,5.9
"3346",536501.02087901,4253685.45993669,"Urban Window",7,6.25,5.81
"3347",499753.304362612,4242070.26952357,"Other",8,5.39,3.72
"3348",513914.85262285,4236772.23632395,"Herbaceous",10,6.28,4.83
"3349",522781.190191501,4254833.13105613,"Urban Window",8,4.21,3.24
"3350",547383.373689832,4235093.81101327,"Developed",1,NA,NA
"3351",494813.440987524,4239610.34766728,"Shrub",8,5.08,3.88
"3352",494813.440987524,4239610.34766728,"Shrub",18,9.92,5.66
"3353",494330.545860608,4239457.16172742,"Other",8,5.22,4.32
"3354",465180.576082847,4278183.98152959,"Developed",17,9.1,5.65
"3355",498500.11486095,4250378.32575394,"Native Forest",6,5.53,5.16
"3356",494798.032572427,4244748.52789954,"Herbaceous",6,4.67,3.67
"3357",494813.440987524,4239610.34766728,"Shrub",22,15.61,11.49
"3358",525828.924750019,4243921.79372362,"Native Forest",4,3.59,3.27
"3359",525318.429528343,4259229.96323665,"Urban Window",12,10.95,9.85
"3360",494581.188907594,4240191.49813018,"Shrub",19,13.83,10.32
"3361",525318.429528343,4259229.96323665,"Urban Window",16,10.52,6.96
"3362",494581.188907594,4240191.49813018,"Shrub",10,8.07,7.41
"3363",524943.695787311,4242249.71871863,"Urban Window",13,10.74,9.68
"3364",524943.695787311,4242249.71871863,"Urban Window",21,16.97,14.24
"3365",516733.095321158,4267696.65376952,"Native Forest",13,11.72,10.52
"3366",516733.095321158,4267696.65376952,"Native Forest",14,12.17,10.57
"3367",524943.695787311,4242249.71871863,"Urban Window",23,15.54,10.88
"3368",524943.695787311,4242249.71871863,"Urban Window",21,16.5,13.06
"3369",547383.373689832,4235093.81101327,"Developed",2,NA,NA
"3370",529950.003905163,4246738.46076905,"Herbaceous",13,8.57,6.14
"3371",495676.61653299,4243369.99163853,"Shrub",32,25.4,20.07
"3372",525828.924750019,4243921.79372362,"Native Forest",9,8.44,8
"3373",494813.440987524,4239610.34766728,"Shrub",16,11.59,8.93
"3374",494581.188907594,4240191.49813018,"Shrub",5,4.76,4.5
"3375",525318.429528343,4259229.96323665,"Urban Window",14,12.37,11
"3376",529950.003905163,4246738.46076905,"Herbaceous",14,10.5,8.33
"3377",525828.924750019,4243921.79372362,"Native Forest",4,3.79,3.57
"3378",494581.188907594,4240191.49813018,"Shrub",9,7.63,6.26
"3379",494798.032572427,4244748.52789954,"Herbaceous",8,6.65,5.49
"3380",495689.70156358,4243358.12317404,"Shrub",18,15.98,14.08
"3381",503808.808617937,4244777.64226736,"Shrub",15,9.56,6.9
"3382",525828.924750019,4243921.79372362,"Native Forest",5,4.35,3.85
"3383",494581.188907594,4240191.49813018,"Shrub",26,20.56,16.49
"3384",520316.108464133,4262829.73055574,"Urban Window",5,4.75,4.55
"3385",497139.542033156,4241508.11423186,"Developed",14,9.41,6.86
"3386",534073.515670876,4232242.89876184,"Urban Window",3,2.83,2.67
"3387",534073.515670876,4232242.89876184,"Urban Window",3,2.87,2.78
"3388",511151.303320644,4266133.61324768,"Native Forest",15,11.71,9.14
"3389",534073.515670876,4232242.89876184,"Urban Window",5,4.17,3.52
"3390",499753.304362612,4242070.26952357,"Other",4,1.75,1.35
"3391",528370.804082961,4234471.11571521,"Herbaceous",18,15.39,13.45
"3392",488875.925271752,4254650.9614893,"Shrub",6,3.73,3.22
"3393",494581.188907594,4240191.49813018,"Shrub",15,9.21,6.21
"3394",524943.695787311,4242249.71871863,"Urban Window",20,16.1,13.69
"3395",522781.190191501,4254833.13105613,"Urban Window",4,3.01,2.66
"3396",524105.372894724,4236258.39002273,"Herbaceous",17,12.48,9.21
"3397",494813.440987524,4239610.34766728,"Shrub",20,16.76,14.45
"3398",524943.695787311,4242249.71871863,"Urban Window",22,16.43,12.64
"3399",494486.189308539,4246675.44851009,"Native Forest",14,12.59,11.31
"3400",495693.462969633,4243381.1228699,"Shrub",23,20.62,18.51
"3401",494798.032572427,4244748.52789954,"Herbaceous",12,9.01,7.34
"3402",524943.695787311,4242249.71871863,"Urban Window",23,17.59,13.63
"3403",524943.695787311,4242249.71871863,"Urban Window",19,14.59,11.97
"3404",516733.095321158,4267696.65376952,"Native Forest",11,5.21,2.94
"3405",529950.003905163,4246738.46076905,"Herbaceous",6,5.08,4.33
"3406",525828.924750019,4243921.79372362,"Native Forest",5,4.71,4.45
"3407",529950.003905163,4246738.46076905,"Herbaceous",15,12.38,10.27
"3408",525318.429528343,4259229.96323665,"Urban Window",7,NA,NA
"3409",525828.924750019,4243921.79372362,"Native Forest",4,3.59,3.27
"3410",529950.003905163,4246738.46076905,"Herbaceous",20,15.58,11.37
"3411",534073.515670876,4232242.89876184,"Urban Window",3,2.83,2.67
"3412",547383.373689832,4235093.81101327,"Developed",6,5.45,5
"3413",494813.440987524,4239610.34766728,"Shrub",17,14.14,11.8
"3414",524943.695787311,4242249.71871863,"Urban Window",24,17.06,13.15
"3415",518635.723438376,4264946.27135179,"Urban Window",9,8.49,8.05
"3416",522717.726280735,4244813.86292753,"Herbaceous",7,2.92,1.97
"3417",534073.515670876,4232242.89876184,"Urban Window",3,NA,NA
"3418",494813.440987524,4239610.34766728,"Shrub",16,10.11,6.71
"3419",522717.726280735,4244813.86292753,"Herbaceous",5,1.99,1.44
"3420",516733.095321158,4267696.65376952,"Native Forest",16,13.37,11.76
"3421",524943.695787311,4242249.71871863,"Urban Window",24,19.54,16.55
"3422",525828.924750019,4243921.79372362,"Native Forest",4,3.78,3.6
"3423",525318.429528343,4259229.96323665,"Urban Window",17,14.71,13.24
"3424",525828.924750019,4243921.79372362,"Native Forest",4,3.75,3.56
"3425",525318.429528343,4259229.96323665,"Urban Window",15,12.95,11.25
"3426",525828.924750019,4243921.79372362,"Native Forest",2,1.89,1.8
"3427",534073.515670876,4232242.89876184,"Urban Window",10,7.56,5.9
"3428",522651.524025912,4267747.97907975,"Native Forest",18,14.81,12.57
"3429",525828.924750019,4243921.79372362,"Native Forest",5,4.71,4.45
"3430",494813.440987524,4239610.34766728,"Shrub",16,11.45,9.66
"3431",494925.052145895,4239963.05646815,"Other",5,4.46,4
"3432",494330.545860608,4239457.16172742,"Other",15,7.98,5.81
"3433",494712.792318972,4240632.30274323,"Other",15,6.16,3.2
"3434",536293.696249835,4256386.76935138,"Native Forest",12,10.98,9.78
"3435",525318.429528343,4259229.96323665,"Urban Window",8,7.54,7.12
"3436",525828.924750019,4243921.79372362,"Native Forest",4,3.75,3.56
"3437",525318.429528343,4259229.96323665,"Urban Window",13,9.89,7.89
"3438",525828.924750019,4243921.79372362,"Native Forest",5,4.17,3.52
"3439",520316.108464133,4262829.73055574,"Urban Window",3,2.59,2.27
"3440",495679.272637539,4243352.50315209,"Shrub",20,12.46,10.59
"3441",494330.545860608,4239457.16172742,"Other",18,5.21,3.01
"3442",523320.936796021,4246129.5062414,"Herbaceous",8,3.77,2.75
"3443",524943.695787311,4242249.71871863,"Urban Window",17,15.17,13.64
"3444",516733.095321158,4267696.65376952,"Native Forest",7,NA,NA
"3445",520634.880554589,4251876.68130158,"Urban Window",8,6.3,5.48
"3446",525318.429528343,4259229.96323665,"Urban Window",9,4.97,3.1
"3447",525828.924750019,4243921.79372362,"Native Forest",5,4.35,3.85
"3448",494813.440987524,4239610.34766728,"Shrub",13,10.97,9.39
"3449",525318.429528343,4259229.96323665,"Urban Window",11,8.8,7.26
"3450",525828.924750019,4243921.79372362,"Native Forest",4,3.78,3.6
"3451",525318.429528343,4259229.96323665,"Urban Window",14,12,10.29
"3452",524943.695787311,4242249.71871863,"Urban Window",15,12.08,10.26
"3453",516733.095321158,4267696.65376952,"Native Forest",18,15.25,13.75
"3454",525828.924750019,4243921.79372362,"Native Forest",2,1.75,1.6
"3455",524943.695787311,4242249.71871863,"Urban Window",23,19.89,17.72
"3456",494581.188907594,4240191.49813018,"Shrub",14,8.6,5.78
"3457",495174.177207138,4242062.86429633,"Other",7,2.64,1.96
"3458",524105.372894724,4236258.39002273,"Herbaceous",10,7.44,5.76
"3459",494813.440987524,4239610.34766728,"Shrub",10,6.49,4.74
"3460",503808.808617937,4244777.64226736,"Shrub",3,1.98,1.59
"3461",522717.726280735,4244813.86292753,"Herbaceous",7,3.42,2.21
"3462",495698.84769944,4243367.29456587,"Shrub",13,11.61,10.31
"3463",495173.683322196,4241236.32551164,"Herbaceous",7,4.75,3.6
"3464",494925.052145895,4239963.05646815,"Other",5,NA,NA
"3465",518923.792880622,4234610.32327833,"Other",3,2.83,2.67
"3466",494712.792318972,4240632.30274323,"Other",8,6.08,5
"3467",495027.869652122,4240774.10685769,"Herbaceous",5,2.45,2.15
"3468",525828.924750019,4243921.79372362,"Native Forest",4,3.59,3.27
"3469",544786.356020941,4238494.33921114,"Developed",11,8.8,7.38
"3470",536453.67121331,4234289.38061505,"Native Forest",12,6.27,3.81
"3471",544786.356020941,4238494.33921114,"Developed",18,12.92,8.64
"3472",534073.515670876,4232242.89876184,"Urban Window",3,NA,NA
"3473",520316.108464133,4262829.73055574,"Urban Window",3,2.83,2.67
"3474",524943.695787311,4242249.71871863,"Urban Window",6,5.33,4.84
"3475",523320.936796021,4246129.5062414,"Herbaceous",15,7.02,4.41
"3476",524943.695787311,4242249.71871863,"Urban Window",25,19.41,15.77
"3477",516733.095321158,4267696.65376952,"Native Forest",12,8.44,6.4
"3478",522717.726280735,4244813.86292753,"Herbaceous",7,4.29,2.97
"3479",530406.079990642,4234357.12622632,"Native Forest",9,8.49,8
"3480",534073.515670876,4232242.89876184,"Urban Window",6,5.66,5.33
"3481",525828.924750019,4243921.79372362,"Native Forest",4,3.78,3.6
"3482",524943.695787311,4242249.71871863,"Urban Window",14,12.76,11.79
"3483",525828.924750019,4243921.79372362,"Native Forest",6,4.22,3.2
"3484",525828.924750019,4243921.79372362,"Native Forest",4,3.78,3.6
"3485",520316.108464133,4262829.73055574,"Urban Window",2,2,2
"3486",510705.818078098,4251019.67094451,"Developed",46,34.47,27.45
"3487",497139.542033156,4241508.11423186,"Developed",8,6.94,6.23
"3488",520316.108464133,4262829.73055574,"Urban Window",3,NA,NA
"3489",534064.911699189,4232224.45445705,"Urban Window",4,3.79,3.57
"3490",524943.695787311,4242249.71871863,"Urban Window",15,10.96,8.24
"3491",525828.924750019,4243921.79372362,"Native Forest",9,6.38,4.57
"3492",525828.924750019,4243921.79372362,"Native Forest",7,6.6,6.25
"3493",524943.695787311,4242249.71871863,"Urban Window",23,18.06,14.94
"3494",516733.095321158,4267696.65376952,"Native Forest",16,13.38,11.21
"3495",544786.356020941,4238494.33921114,"Developed",23,18.3,14.7
"3496",520316.108464133,4262829.73055574,"Urban Window",3,2.75,2.57
"3497",524943.695787311,4242249.71871863,"Urban Window",20,14.62,10.37
"3498",516733.095321158,4267696.65376952,"Native Forest",14,13.23,12.46
"3499",525828.924750019,4243921.79372362,"Native Forest",3,2.34,1.98
"3500",524943.695787311,4242249.71871863,"Urban Window",9,8.49,8
"3501",522717.726280735,4244813.86292753,"Herbaceous",7,3.11,2.28
"3502",525828.924750019,4243921.79372362,"Native Forest",4,3.75,3.56
"3503",520316.108464133,4262829.73055574,"Urban Window",1,NA,NA
"3504",528556.856884529,4254624.99156583,"Urban Window",1,1,1
"3505",529950.003905163,4246738.46076905,"Herbaceous",25,12.19,6.54
"3506",529950.003905163,4246738.46076905,"Herbaceous",10,8.25,7.12
"3507",513914.85262285,4236772.23632395,"Herbaceous",12,8.23,6.41
"3508",525828.924750019,4243921.79372362,"Native Forest",2,1.89,1.8
"3509",529950.003905163,4246738.46076905,"Herbaceous",13,11.08,9.6
"3510",524943.695787311,4242249.71871863,"Urban Window",17,14.73,13.16
"3511",516733.095321158,4267696.65376952,"Native Forest",22,16.56,13.57
"3512",524943.695787311,4242249.71871863,"Urban Window",19,16.4,14.67
"3513",529088.845139022,4234788.27671707,"Developed",9,8.49,8
"3514",516733.095321158,4267696.65376952,"Native Forest",20,17.55,16.03
"3515",534064.911699189,4232224.45445705,"Urban Window",5,4.71,4.45
"3516",535176.917419793,4231289.89232766,"Herbaceous",19,6.84,4.51
"3517",525828.924750019,4243921.79372362,"Native Forest",3,2.75,2.57
"3518",535729.973793649,4231087.94721679,"Herbaceous",10,3.36,2.54
"3519",507145.113864799,4287879.39718364,"Native Forest",17,11.83,8.77
